student_id,variable,value
37166,male,0
37166,race,5
37167,age,33
37167,county,2
37167,male,0
37167,race,5
37168,age,21
37168,county,2
37168,male,0
37168,race,5
37169,age,36
37169,county,2
37169,male,1
37169,race,5
37170,age,22
37170,county,2
37170,male,1
37170,race,5
37171,age,24
37171,county,2
37171,male,0
37171,race,5
37172,age,33
37172,county,2
37172,male,0
37172,race,5
37173,age,27
37173,county,2
37173,male,1
37173,race,5
37174,age,26
37174,county,2
37174,male,1
37174,race,5
37175,age,25
37175,county,2
37175,male,1
37175,race,5
37176,age,33
37176,county,2
37176,male,0
37176,race,5
37177,age,34
37177,county,2
37177,male,1
37177,race,5
37178,age,18
37178,county,2
37178,male,1
37178,race,5
37179,age,40
37179,county,2
37179,male,0
37179,race,5
37180,age,38
37180,county,2
37180,male,1
37180,race,5
37181,age,22
37181,county,2
37181,male,0
37181,race,5
37182,age,22
37182,county,2
37182,male,0
37182,race,5
37183,age,25
37183,county,2
37183,male,1
37183,race,5
37184,age,22
37184,county,2
37184,male,0
37184,race,5
37185,age,23
37185,county,2
37185,male,0
37185,race,5
37186,age,34
37186,county,2
37186,male,0
37186,race,5
37187,age,28
37187,county,2
37187,male,0
37187,race,5
37188,age,24
37188,county,2
37188,male,0
37188,race,5
37189,age,33
37189,county,2
37189,male,1
37189,race,5
37190,age,33
37190,county,2
37190,male,1
37190,race,5
37191,age,22
37191,county,2
37191,male,1
37191,race,5
37192,age,20
37192,county,2
37192,male,1
37192,race,5
37193,age,30
37193,county,2
37193,male,1
37193,race,5
37194,age,35
37194,county,2
37194,male,0
37194,race,5
37195,age,25
37195,county,2
37195,male,1
37195,race,5
37196,age,24
37196,county,2
37196,male,1
37196,race,5
37197,age,22
37197,county,2
37197,male,1
37197,race,5
37198,age,39
37198,county,2
37198,male,0
37198,race,5
37199,age,18
37199,county,2
37199,male,0
37199,race,5
37200,age,39
37200,county,2
37200,male,0
37200,race,5
37201,age,20
37201,county,2
37201,male,0
37201,race,5
37202,age,25
37202,county,2
37202,male,1
37202,race,5
37203,age,18
37203,county,2
37203,male,1
37203,race,5
37204,age,23
37204,county,2
37204,male,1
37204,race,5
37205,age,40
37205,county,2
37205,male,1
37205,race,5
37206,age,33
37206,county,2
37206,male,0
37206,race,5
37207,age,19
37207,county,2
37207,male,1
37207,race,5
37208,age,31
37208,county,2
37208,male,1
37208,race,5
37209,age,40
37209,county,2
37209,male,0
37209,race,5
37210,age,24
37210,county,2
37210,male,0
37210,race,5
37211,age,25
37211,county,2
37211,male,1
37211,race,5
37212,age,22
37212,county,2
37212,male,0
37212,race,5
37213,age,18
37213,county,2
37213,male,0
37213,race,5
37214,age,23
37214,county,2
37214,male,1
37214,race,5
37215,age,22
37215,county,2
37215,male,1
37215,race,5
37216,age,33
37216,county,2
37216,male,1
37216,race,5
37217,age,33
37217,county,2
37217,male,1
37217,race,5
37218,age,30
37218,county,2
37218,male,0
37218,race,5
37219,age,33
37219,county,2
37219,male,1
37219,race,5
37220,age,21
37220,county,2
37220,male,0
37220,race,5
37221,age,30
37221,county,2
37221,male,1
37221,race,5
37222,age,21
37222,county,2
37222,male,1
37222,race,5
37223,age,28
37223,county,2
37223,male,1
37223,race,5
37224,age,38
37224,county,2
37224,male,1
37224,race,5
37225,age,28
37225,county,2
37225,male,1
37225,race,5
37226,age,21
37226,county,2
37226,male,1
37226,race,5
37227,age,31
37227,county,2
37227,male,1
37227,race,5
37228,age,36
37228,county,2
37228,male,0
37228,race,5
37229,age,21
37229,county,2
37229,male,1
37229,race,5
37230,age,26
37230,county,2
37230,male,0
37230,race,5
37231,age,38
37231,county,2
37231,male,0
37231,race,5
37232,age,25
37232,county,2
37232,male,1
37232,race,5
37233,age,25
37233,county,2
37233,male,0
37233,race,5
37234,age,28
37234,county,2
37234,male,0
37234,race,5
37235,age,35
37235,county,2
37235,male,1
37235,race,5
37236,age,31
37236,county,2
37236,male,1
37236,race,5
37237,age,39
37237,county,2
37237,male,0
37237,race,5
37238,age,21
37238,county,2
37238,male,1
37238,race,5
37239,age,30
37239,county,2
37239,male,0
37239,race,5
37240,age,22
37240,county,2
37240,male,1
37240,race,5
37241,age,19
37241,county,2
37241,male,0
37241,race,5
37242,age,26
37242,county,2
37242,male,0
37242,race,5
37243,age,35
37243,county,2
37243,male,0
37243,race,5
37244,age,26
37244,county,2
37244,male,1
37244,race,5
37245,age,37
37245,county,2
37245,male,1
37245,race,5
37246,age,30
37246,county,2
37246,male,1
37246,race,5
37247,age,22
37247,county,2
37247,male,1
37247,race,5
37248,age,25
37248,county,2
37248,male,0
37248,race,5
37249,age,31
37249,county,2
37249,male,0
37249,race,5
37250,age,29
37250,county,2
37250,male,0
37250,race,5
37251,age,34
37251,county,2
37251,male,1
37251,race,5
37252,age,22
37252,county,2
37252,male,1
37252,race,5
37253,age,22
37253,county,2
37253,male,0
37253,race,5
37254,age,25
37254,county,2
37254,male,1
37254,race,5
37255,age,37
37255,county,2
37255,male,0
37255,race,5
37256,age,24
37256,county,2
37256,male,1
37256,race,5
37257,age,24
37257,county,2
37257,male,0
37257,race,5
37258,age,35
37258,county,2
37258,male,1
37258,race,5
37259,age,18
37259,county,2
37259,male,1
37259,race,5
37260,age,21
37260,county,2
37260,male,1
37260,race,5
37261,age,25
37261,county,2
37261,male,0
37261,race,5
37262,age,33
37262,county,2
37262,male,1
37262,race,5
37263,age,26
37263,county,2
37263,male,0
37263,race,5
37264,age,24
37264,county,2
37264,male,0
37264,race,5
37265,age,32
37265,county,2
37265,male,1
37265,race,5
37266,age,25
37266,county,2
37266,male,1
37266,race,5
37267,age,23
37267,county,2
37267,male,1
37267,race,5
37268,age,35
37268,county,2
37268,male,1
37268,race,5
37269,age,38
37269,county,2
37269,male,0
37269,race,5
37270,age,24
37270,county,2
37270,male,1
37270,race,5
37271,age,27
37271,county,2
37271,male,0
37271,race,5
37272,age,32
37272,county,2
37272,male,0
37272,race,5
37273,age,28
37273,county,2
37273,male,0
37273,race,5
37274,age,25
37274,county,2
37274,male,0
37274,race,5
37275,age,22
37275,county,2
37275,male,0
37275,race,5
37276,age,26
37276,county,2
37276,male,0
37276,race,5
37277,age,37
37277,county,2
37277,male,1
37277,race,5
37278,age,35
37278,county,2
37278,male,0
37278,race,5
37279,age,38
37279,county,2
37279,male,1
37279,race,5
37280,age,21
37280,county,2
37280,male,0
37280,race,5
37281,age,24
37281,county,2
37281,male,0
37281,race,5
37282,age,31
37282,county,2
37282,male,0
37282,race,5
37283,age,36
37283,county,2
37283,male,0
37283,race,5
37284,age,24
37284,county,2
37284,male,1
37284,race,5
37285,age,34
37285,county,2
37285,male,1
37285,race,5
37286,age,36
37286,county,2
37286,male,1
37286,race,5
37287,age,23
37287,county,2
37287,male,0
37287,race,5
37288,age,20
37288,county,2
37288,male,1
37288,race,5
37289,age,18
37289,county,2
37289,male,0
37289,race,5
37290,age,20
37290,county,2
37290,male,1
37290,race,5
37291,age,20
37291,county,2
37291,male,0
37291,race,5
37292,age,33
37292,county,2
37292,male,0
37292,race,5
37293,age,27
37293,county,2
37293,male,1
37293,race,5
37294,age,23
37294,county,2
37294,male,1
37294,race,5
37295,age,22
37295,county,2
37295,male,1
37295,race,5
37296,age,33
37296,county,2
37296,male,0
37296,race,5
37297,age,40
37297,county,2
37297,male,0
37297,race,5
37298,age,37
37298,county,2
37298,male,1
37298,race,5
37299,age,34
37299,county,2
37299,male,1
37299,race,5
37300,age,39
37300,county,2
37300,male,0
37300,race,5
37301,age,29
37301,county,2
37301,male,1
37301,race,5
37302,age,19
37302,county,2
37302,male,0
37302,race,5
37303,age,20
37303,county,2
37303,male,0
37303,race,5
37304,age,29
37304,county,2
37304,male,0
37304,race,5
37305,age,31
37305,county,2
37305,male,0
37305,race,5
37306,age,18
37306,county,2
37306,male,0
37306,race,5
37307,age,22
37307,county,2
37307,male,0
37307,race,5
37308,age,36
37308,county,2
37308,male,0
37308,race,5
37309,age,21
37309,county,2
37309,male,0
37309,race,5
37310,age,18
37310,county,2
37310,male,1
37310,race,5
37311,age,22
37311,county,2
37311,male,0
37311,race,5
37312,age,22
37312,county,2
37312,male,1
37312,race,5
37313,age,26
37313,county,2
37313,male,1
37313,race,5
37314,age,28
37314,county,2
37314,male,1
37314,race,5
37315,age,19
37315,county,2
37315,male,1
37315,race,5
37316,age,27
37316,county,2
37316,male,1
37316,race,5
37317,age,23
37317,county,2
37317,male,1
37317,race,5
37318,age,37
37318,county,2
37318,male,0
37318,race,5
37319,age,27
37319,county,2
37319,male,1
37319,race,5
37320,age,28
37320,county,2
37320,male,1
37320,race,5
37321,age,22
37321,county,2
37321,male,0
37321,race,5
37322,age,29
37322,county,2
37322,male,0
37322,race,5
37323,age,29
37323,county,2
37323,male,1
37323,race,5
37324,age,30
37324,county,2
37324,male,0
37324,race,5
37325,age,38
37325,county,2
37325,male,1
37325,race,5
37326,age,26
37326,county,2
37326,male,0
37326,race,5
37327,age,27
37327,county,2
37327,male,1
37327,race,5
37328,age,37
37328,county,2
37328,male,0
37328,race,5
37329,age,40
37329,county,2
37329,male,1
37329,race,5
37330,age,26
37330,county,2
37330,male,1
37330,race,5
37331,age,30
37331,county,2
37331,male,1
37331,race,5
37332,age,34
37332,county,2
37332,male,0
37332,race,5
37333,age,28
37333,county,2
37333,male,0
37333,race,5
37334,age,31
37334,county,2
37334,male,0
37334,race,5
37335,age,27
37335,county,2
37335,male,1
37335,race,5
37336,age,39
37336,county,2
37336,male,1
37336,race,5
37337,age,38
37337,county,2
37337,male,0
37337,race,5
37338,age,20
37338,county,2
37338,male,1
37338,race,5
37339,age,35
37339,county,2
37339,male,0
37339,race,5
37340,age,26
37340,county,2
37340,male,1
37340,race,5
37341,age,40
37341,county,2
37341,male,0
37341,race,5
37342,age,40
37342,county,2
37342,male,1
37342,race,5
37343,age,18
37343,county,2
37343,male,0
37343,race,5
37344,age,28
37344,county,2
37344,male,1
37344,race,5
37345,age,21
37345,county,2
37345,male,1
37345,race,5
37346,age,35
37346,county,2
37346,male,0
37346,race,5
37347,age,30
37347,county,2
37347,male,0
37347,race,5
37348,age,33
37348,county,2
37348,male,1
37348,race,5
37349,age,28
37349,county,2
37349,male,0
37349,race,5
37350,age,21
37350,county,2
37350,male,0
37350,race,5
37351,age,35
37351,county,2
37351,male,1
37351,race,5
37352,age,20
37352,county,2
37352,male,0
37352,race,5
37353,age,21
37353,county,2
37353,male,1
37353,race,5
37354,age,28
37354,county,2
37354,male,1
37354,race,5
37355,age,35
37355,county,2
37355,male,1
37355,race,5
37356,age,26
37356,county,2
37356,male,1
37356,race,5
37357,age,34
37357,county,2
37357,male,1
37357,race,5
37358,age,22
37358,county,2
37358,male,1
37358,race,5
37359,age,37
37359,county,2
37359,male,1
37359,race,5
37360,age,29
37360,county,2
37360,male,0
37360,race,5
37361,age,27
37361,county,2
37361,male,0
37361,race,5
37362,age,22
37362,county,2
37362,male,1
37362,race,5
37363,age,28
37363,county,2
37363,male,0
37363,race,5
37364,age,25
37364,county,2
37364,male,1
37364,race,5
37365,age,38
37365,county,2
37365,male,1
37365,race,5
37366,age,33
37366,county,2
37366,male,0
37366,race,5
37367,age,21
37367,county,2
37367,male,1
37367,race,5
37368,age,24
37368,county,2
37368,male,0
37368,race,5
37369,age,35
37369,county,2
37369,male,1
37369,race,5
37370,age,20
37370,county,2
37370,male,1
37370,race,5
37371,age,39
37371,county,2
37371,male,1
37371,race,5
37372,age,35
37372,county,2
37372,male,0
37372,race,5
37373,age,36
37373,county,2
37373,male,1
37373,race,5
37374,age,20
37374,county,2
37374,male,1
37374,race,5
37375,age,24
37375,county,2
37375,male,0
37375,race,5
37376,age,33
37376,county,2
37376,male,1
37376,race,5
37377,age,21
37377,county,2
37377,male,0
37377,race,5
37378,age,36
37378,county,2
37378,male,1
37378,race,5
37379,age,40
37379,county,2
37379,male,0
37379,race,5
37380,age,18
37380,county,2
37380,male,0
37380,race,5
37381,age,21
37381,county,2
37381,male,1
37381,race,5
37382,age,19
37382,county,2
37382,male,0
37382,race,5
37383,age,29
37383,county,2
37383,male,0
37383,race,5
37384,age,38
37384,county,2
37384,male,0
37384,race,5
37385,age,28
37385,county,2
37385,male,1
37385,race,5
37386,age,21
37386,county,2
37386,male,0
37386,race,5
37387,age,24
37387,county,2
37387,male,1
37387,race,5
37388,age,40
37388,county,2
37388,male,1
37388,race,5
37389,age,37
37389,county,2
37389,male,1
37389,race,5
37390,age,19
37390,county,2
37390,male,1
37390,race,5
37391,age,26
37391,county,2
37391,male,0
37391,race,5
37392,age,24
37392,county,2
37392,male,1
37392,race,5
37393,age,31
37393,county,2
37393,male,1
37393,race,5
37394,age,29
37394,county,2
37394,male,0
37394,race,5
37395,age,39
37395,county,2
37395,male,1
37395,race,5
37396,age,39
37396,county,2
37396,male,1
37396,race,5
37397,age,38
37397,county,2
37397,male,1
37397,race,5
37398,age,29
37398,county,2
37398,male,1
37398,race,5
37399,age,28
37399,county,2
37399,male,1
37399,race,5
37400,age,31
37400,county,2
37400,male,0
37400,race,5
37401,age,38
37401,county,2
37401,male,1
37401,race,5
37402,age,29
37402,county,2
37402,male,0
37402,race,5
37403,age,31
37403,county,2
37403,male,0
37403,race,5
37404,age,34
37404,county,2
37404,male,1
37404,race,5
37405,age,19
37405,county,2
37405,male,0
37405,race,5
37406,age,40
37406,county,2
37406,male,1
37406,race,5
37407,age,23
37407,county,2
37407,male,0
37407,race,5
37408,age,20
37408,county,2
37408,male,1
37408,race,5
37409,age,24
37409,county,2
37409,male,0
37409,race,5
37410,age,20
37410,county,2
37410,male,0
37410,race,5
37411,age,18
37411,county,2
37411,male,0
37411,race,5
37412,age,25
37412,county,2
37412,male,1
37412,race,5
37413,age,30
37413,county,2
37413,male,0
37413,race,5
37414,age,21
37414,county,2
37414,male,1
37414,race,5
37415,age,26
37415,county,2
37415,male,0
37415,race,5
37416,age,21
37416,county,2
37416,male,1
37416,race,5
37417,age,28
37417,county,2
37417,male,0
37417,race,5
37418,age,37
37418,county,2
37418,male,0
37418,race,5
37419,age,39
37419,county,2
37419,male,1
37419,race,5
37420,age,25
37420,county,2
37420,male,1
37420,race,5
37421,age,22
37421,county,2
37421,male,1
37421,race,5
37422,age,20
37422,county,2
37422,male,0
37422,race,5
37423,age,31
37423,county,2
37423,male,1
37423,race,5
37424,age,29
37424,county,2
37424,male,0
37424,race,5
37425,age,21
37425,county,2
37425,male,1
37425,race,5
37426,age,39
37426,county,2
37426,male,1
37426,race,5
37427,age,24
37427,county,2
37427,male,1
37427,race,5
37428,age,30
37428,county,2
37428,male,1
37428,race,5
37429,age,37
37429,county,2
37429,male,0
37429,race,5
37430,age,40
37430,county,2
37430,male,0
37430,race,5
37431,age,24
37431,county,2
37431,male,1
37431,race,5
37432,age,37
37432,county,2
37432,male,0
37432,race,5
37433,age,21
37433,county,2
37433,male,0
37433,race,5
37434,age,25
37434,county,2
37434,male,1
37434,race,5
37435,age,29
37435,county,2
37435,male,1
37435,race,5
37436,age,32
37436,county,2
37436,male,1
37436,race,5
37437,age,26
37437,county,2
37437,male,0
37437,race,5
37438,age,40
37438,county,2
37438,male,1
37438,race,5
37439,age,28
37439,county,2
37439,male,1
37439,race,5
37440,age,21
37440,county,2
37440,male,0
37440,race,5
37441,age,36
37441,county,2
37441,male,0
37441,race,5
37442,age,22
37442,county,2
37442,male,0
37442,race,5
